USER_ID,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q11,Q12,Q12S1,Q13,Q13S1,Q13S2,Q14,Q14S1,Q15,Q15S1,Q15S2,Q61,gender,age,chiiki
1565,3,2,2,5,50,100,50,100,100,50,50,100,50,100,100,50,3,3,3,3,3,4,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,4,4,1,NA,1,4,4,2,1,19,28
1566,3,3,1,4,50,0,0,50,0,0,0,0,0,0,0,0,2,3,1,2,2,4,1,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,4,4,1,NA,1,4,4,4,1,70,27
1567,2,1,1,7,30,30,50,50,45,30,48,10,5,50,50,55,2,2,4,2,2,4,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,1,4,4,1,NA,1,2,2,4,1,33,4
1568,3,3,1,7,0,0,0,0,0,0,0,100,0,0,0,0,5,5,5,5,5,5,2,NA,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,4,1,52,15
1569,3,3,2,8,80,25,50,45,20,20,80,30,40,40,10,10,2,2,1,1,2,1,2,NA,0,0,0,0,1,1,1,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,25,43
1570,3,3,1,8,50,50,50,50,50,30,50,50,40,50,50,30,3,3,3,3,3,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,68,11
1571,3,3,1,7,80,5,80,10,10,0,70,5,70,10,10,0,2,2,1,2,2,3,1,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,3,2,1,1,1,3,2,1,70,15
1572,3,3,1,7,50,50,50,50,50,100,50,50,50,50,50,100,5,4,5,5,5,8,NA,6,1,0,1,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,5,5,4,1,70,13
1573,3,1,2,5,80,60,60,50,60,0,90,60,50,50,50,0,3,3,1,1,1,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,36,23
1574,2,1,2,1,25,0,25,25,0,0,0,100,75,0,0,0,4,5,5,4,5,8,NA,4,1,1,0,0,0,0,0,0,3,NA,NA,1,4,4,1,NA,2,NA,NA,4,1,26,7
1575,3,2,1,8,60,50,50,55,45,50,60,50,50,50,45,45,3,2,4,2,2,8,NA,1,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,33,27
1576,3,1,1,2,10,10,0,0,10,0,10,0,100,20,0,0,4,4,4,4,4,3,1,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,3,3,1,NA,1,3,3,3,2,38,13
1577,3,3,1,2,80,70,60,100,100,40,80,80,90,100,100,40,4,5,1,2,2,4,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,50,43
1578,1,3,3,1,50,25,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,1,2,NA,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,22,18
1579,3,3,3,5,1,1,1,1,50,30,10,5,3,3,50,30,4,4,5,4,5,5,2,NA,1,1,1,1,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,4,1,48,21
1580,3,2,2,8,50,50,50,10,10,0,50,40,10,0,0,0,3,3,3,3,2,1,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,3,1,55,41
1581,2,1,2,7,50,50,50,50,10,50,50,50,10,50,50,10,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,37,12
1582,2,2,2,8,50,0,50,20,10,10,50,0,50,20,0,0,2,2,2,2,2,1,2,NA,0,1,0,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,2,2,63,9
1583,3,3,2,8,50,50,50,75,50,25,50,50,25,50,25,25,4,4,3,3,3,8,NA,4,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,63,40
1584,2,2,2,7,0,25,0,0,25,0,0,20,0,10,10,10,5,3,4,4,3,8,NA,2,1,0,1,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,28,6
1585,2,3,3,7,50,50,50,50,50,50,50,59,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,2,31,23
1586,3,1,1,1,10,0,0,0,0,0,10,0,0,0,0,0,3,3,3,3,3,1,1,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,7,4,1,55,11
1587,1,2,3,2,25,25,50,25,50,50,25,25,50,25,50,50,4,4,3,3,4,5,2,NA,1,0,0,1,0,0,0,0,3,NA,NA,1,5,2,2,2,1,2,2,4,1,48,29
1588,3,3,3,4,10,90,70,50,70,80,30,80,60,50,60,60,3,4,5,3,4,2,2,NA,1,0,0,0,0,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,1,36,20
1589,3,3,1,5,0,10,10,0,75,100,0,0,0,0,50,100,5,5,5,5,5,6,1,NA,1,1,1,1,0,0,0,0,2,NA,NA,1,6,6,1,NA,1,5,5,4,1,63,26
1590,3,3,1,2,75,50,50,50,20,0,80,50,50,60,0,0,2,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,67,40
1591,3,2,1,8,10,50,30,20,20,10,10,50,20,10,10,0,4,4,4,4,5,8,NA,8,1,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,3,3,1,69,41
1592,3,3,2,8,30,75,0,75,20,10,30,70,0,70,20,10,5,4,4,4,5,4,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,1,2,4,2,1,1,2,4,2,2,68,36
1593,3,2,1,5,0,50,25,25,25,75,0,50,0,50,75,100,5,3,4,4,5,6,2,NA,1,0,1,0,0,0,0,0,2,NA,NA,1,6,6,1,NA,1,5,5,3,2,62,20
1594,2,1,1,4,50,75,0,50,0,0,40,60,0,50,0,0,3,3,3,3,3,8,NA,1,0,0,1,0,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,34,41
1595,3,3,2,8,50,50,50,50,50,50,50,50,30,60,50,50,3,3,3,3,3,4,2,NA,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,4,4,3,2,61,27
1596,2,2,2,6,70,70,50,50,60,60,80,70,90,60,60,60,3,2,2,2,2,1,1,NA,0,0,0,0,0,0,0,1,3,NA,NA,1,1,1,1,NA,1,1,1,3,2,55,34
1597,3,3,1,3,80,30,50,10,5,5,90,30,50,10,3,3,2,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,71,22
1598,3,2,2,1,75,90,20,90,10,5,60,90,20,90,10,5,2,2,1,1,1,8,NA,4,0,0,0,0,1,1,0,0,2,NA,NA,1,2,2,1,NA,1,1,1,4,1,64,23
1599,3,2,2,5,20,50,20,10,10,0,30,50,30,20,20,0,4,3,4,5,4,2,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,2,2,1,NA,1,2,2,1,1,35,6
1600,1,2,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,3,2,31,23
1601,3,3,1,1,50,50,25,25,25,25,50,25,25,25,25,25,3,3,2,2,2,1,2,NA,0,0,0,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,4,2,42,21
1602,3,3,2,8,15,50,50,50,50,50,50,50,0,0,50,0,3,3,3,4,4,8,NA,8,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,2,2,50,9
1603,3,1,1,7,0,0,0,0,50,50,0,0,0,0,50,50,4,4,4,5,5,8,NA,5,1,1,1,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,2,1,62,1
1604,3,2,2,4,0,50,0,0,100,90,0,50,0,0,100,90,5,5,5,5,5,7,1,NA,1,0,1,1,0,0,1,0,2,NA,NA,1,2,5,2,1,1,2,6,2,2,60,10
1605,2,1,2,8,25,75,0,0,25,0,0,75,25,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,53,23
1606,2,3,2,7,50,50,0,0,10,0,20,20,5,10,10,3,3,4,3,2,2,8,NA,1,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,1,3,2,48,2
1607,3,2,1,1,69,50,50,54,45,39,60,50,50,50,40,39,3,3,2,2,2,8,NA,1,0,0,0,0,0,1,1,0,2,NA,NA,2,NA,NA,NA,NA,1,1,4,4,1,26,14
1608,3,2,1,3,0,0,0,0,0,0,0,0,0,0,20,80,5,3,5,5,5,6,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,8,6,2,5,1,5,5,2,2,61,20
1609,3,1,2,1,50,80,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,3,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,8,7,4,2,34,23
1610,4,NA,1,2,70,30,20,40,30,20,70,40,30,50,10,0,3,3,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,1,1,1,NA,NA,NA,1,NA,1,1,1,3,2,64,1
1611,2,2,2,2,50,75,10,10,70,50,50,30,30,15,15,10,3,3,3,3,3,3,2,NA,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,3,3,4,2,50,11
1612,3,1,1,1,70,50,50,50,50,40,50,50,50,50,50,40,3,2,2,3,3,8,NA,1,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,7,4,1,34,13
1613,3,1,1,8,0,25,50,50,75,50,50,25,25,25,30,25,4,4,4,4,5,1,2,NA,0,1,1,1,0,1,0,0,2,NA,NA,1,1,5,2,2,1,1,1,3,2,51,33
1614,2,2,2,7,0,10,5,25,50,70,5,10,5,15,60,75,5,5,5,5,5,6,2,NA,1,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,56,5
1615,3,3,1,8,70,50,50,50,50,50,70,30,30,20,20,20,3,3,3,2,2,8,NA,1,0,1,0,1,1,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,2,51,23
1616,1,2,1,8,0,25,0,10,10,0,0,15,0,1,5,0,5,5,5,5,5,8,NA,8,0,0,1,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,7,4,3,1,45,13
1617,2,3,3,7,20,40,50,50,50,50,35,50,50,50,50,35,5,5,4,5,5,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,8,7,2,2,56,37
1618,3,1,1,3,100,0,0,0,0,0,100,0,0,0,0,0,2,2,1,1,1,1,2,NA,0,0,0,0,1,0,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,42,24
1619,2,2,2,7,50,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,1,1,1,NA,1,5,1,4,2,41,12
1620,3,3,1,1,100,30,20,40,0,0,100,30,30,40,0,0,2,2,1,1,1,1,1,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,59,11
1621,3,1,1,8,20,20,50,50,30,10,20,20,50,50,30,10,4,4,4,4,4,8,NA,8,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,4,2,33,8
1622,3,3,3,5,0,30,0,10,70,70,0,30,0,10,70,70,5,5,5,5,5,5,2,NA,1,0,1,0,0,0,0,0,3,NA,NA,1,5,5,1,NA,1,2,2,4,1,37,43
1623,3,3,2,3,50,30,30,20,50,40,50,30,20,20,50,40,4,4,2,2,3,5,2,NA,1,1,1,1,0,0,0,0,2,NA,NA,1,5,5,1,NA,1,2,2,4,1,58,23
1624,3,3,1,5,25,25,25,50,75,25,25,25,25,50,75,50,3,3,2,2,3,5,2,NA,1,0,1,0,0,0,0,0,2,NA,NA,1,5,5,1,NA,1,2,2,4,1,68,1
1625,3,2,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,3,2,46,22
1626,3,3,1,8,85,85,50,78,78,45,75,75,70,70,50,40,3,3,2,3,2,8,NA,2,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,8,1,2,2,52,12
1627,3,1,1,2,75,60,50,50,50,30,75,30,30,30,20,20,2,2,1,2,2,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,1,1,1,NA,1,1,1,4,2,56,14
1628,3,2,2,5,30,40,30,50,60,50,30,40,30,50,50,50,4,4,3,3,3,8,NA,5,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,3,2,68,37
1629,3,1,1,5,0,0,0,0,80,70,0,0,0,0,80,70,5,3,2,2,5,5,2,NA,1,1,1,1,0,0,0,0,2,NA,NA,1,6,5,2,1,1,8,2,2,1,67,35
1630,3,1,1,8,70,70,50,60,40,30,70,70,40,60,45,30,2,2,4,2,2,8,NA,2,0,0,0,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,2,NA,NA,2,1,50,27
1631,3,1,1,8,65,50,50,60,55,55,55,40,50,55,40,50,2,2,2,2,2,8,NA,1,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,1,7,3,2,49,23
1632,3,3,1,4,0,0,40,0,80,100,0,0,0,0,80,100,5,4,4,5,5,6,2,NA,1,1,1,1,0,0,0,0,2,NA,NA,1,8,6,2,1,1,2,5,4,2,66,23
1633,3,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,66,23
1634,3,3,2,8,50,70,40,50,40,50,30,60,40,40,50,40,4,5,4,5,4,8,NA,8,1,0,0,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,34,28
1635,3,3,3,1,70,40,40,50,60,50,70,40,30,30,40,30,2,2,2,2,2,1,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,2,2,52,11
1636,3,2,2,6,70,40,50,50,50,40,70,30,50,50,30,30,2,2,2,2,2,8,NA,1,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,26,12
1637,3,2,1,1,50,50,50,50,50,50,50,30,30,50,50,30,3,3,2,2,2,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,1,1,1,NA,1,1,1,4,2,30,34
1638,3,2,2,1,100,0,0,0,0,0,100,0,0,0,0,0,1,1,1,1,1,1,2,NA,0,1,1,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,1,3,1,45,34
1639,3,3,3,3,90,85,50,50,0,0,60,50,25,45,0,0,3,3,2,3,2,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,71,11
1640,3,2,2,8,0,50,20,50,50,0,50,50,20,50,50,20,5,5,3,5,5,8,NA,2,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,7,2,4,1,29,15
1641,3,2,2,8,30,40,40,40,40,50,40,40,50,40,40,50,3,2,2,3,2,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,38,23
1642,2,3,2,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,1,28,14
1643,3,2,1,3,0,0,0,0,0,0,0,0,100,0,0,0,2,2,2,2,2,2,1,NA,0,0,1,0,0,0,0,0,2,NA,NA,1,2,2,1,NA,1,2,2,4,1,51,14
1644,3,3,1,1,50,75,50,75,50,25,50,50,25,75,50,25,2,2,3,3,2,4,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,2,4,2,5,1,2,4,4,1,65,20
1645,3,3,1,6,80,80,0,0,0,0,80,60,0,0,0,0,2,2,2,2,2,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,1,1,1,NA,1,1,1,3,2,47,40
1646,3,3,2,4,50,0,10,10,90,20,10,20,20,30,13,31,1,1,1,2,2,2,2,NA,0,0,0,1,1,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,29,33
1647,3,3,1,1,80,80,50,50,50,50,80,80,50,50,50,50,3,3,3,3,3,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,36,21
1648,3,3,1,7,60,60,0,60,0,0,60,40,30,40,10,40,2,2,2,2,2,1,2,NA,0,0,0,0,1,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,36,14
1649,1,1,1,8,65,50,40,60,30,20,55,50,30,50,20,15,2,2,4,3,3,1,2,NA,0,0,0,0,0,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,67,28
1650,3,3,1,3,40,40,40,80,50,40,40,40,30,70,50,50,3,3,2,3,3,4,2,NA,0,0,1,0,0,0,0,0,2,NA,NA,1,4,4,1,NA,1,4,4,4,2,61,27
1651,1,2,2,4,25,50,25,25,25,25,25,50,25,25,25,25,3,3,3,3,3,2,2,NA,0,0,1,0,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,22,23
1652,3,3,1,1,70,10,20,0,0,0,10,0,30,0,0,0,3,2,1,2,2,1,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,99,1,68,14
1653,2,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,8,NA,8,1,1,1,1,1,1,0,0,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,35,12
1654,1,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,2,39,20
1655,2,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,8,NA,8,1,1,1,1,1,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,52,23
1656,3,2,1,3,80,20,50,30,20,0,70,0,50,30,0,0,2,1,1,1,2,1,2,NA,0,1,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,32,27
1657,3,3,2,1,25,75,25,75,50,25,25,50,25,25,25,25,5,5,3,3,3,2,2,NA,1,0,1,0,0,0,0,0,2,NA,NA,1,2,2,1,NA,1,2,4,2,1,37,14
1658,3,3,1,1,25,50,25,25,25,50,25,50,25,50,25,50,4,4,3,4,4,8,NA,4,1,0,0,0,0,0,0,0,2,NA,NA,1,2,2,1,NA,1,1,3,1,1,69,14
1659,2,3,2,7,75,30,50,20,50,30,80,20,40,60,60,10,4,3,4,3,2,1,2,NA,0,0,0,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,1,57,7
1660,3,2,2,5,50,75,50,50,60,75,40,60,50,50,60,60,3,4,2,2,3,6,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,6,6,1,NA,1,5,5,4,1,30,2
1661,3,3,2,8,50,50,50,50,50,50,40,60,50,50,60,50,3,3,3,3,3,8,NA,2,0,0,0,0,0,0,0,1,2,NA,NA,2,NA,NA,NA,NA,1,2,2,3,2,37,40
1662,3,3,2,8,60,80,50,40,60,50,50,70,60,40,50,50,3,4,4,4,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,3,2,52,1
1663,3,3,1,3,25,50,10,10,60,10,10,50,10,25,75,25,3,3,3,3,3,5,2,NA,1,0,1,0,0,0,0,0,2,NA,NA,1,2,2,1,NA,1,2,2,4,2,56,23
1664,4,NA,2,2,100,60,70,40,50,40,100,40,70,50,40,40,4,2,2,2,1,1,2,NA,0,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,1,NA,3,NA,NA,4,1,49,47
1665,2,3,3,8,50,50,0,80,0,0,0,0,0,80,0,0,3,3,1,1,1,8,NA,8,0,0,1,0,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,1,68,41
1666,3,1,1,8,40,30,10,20,20,10,40,30,10,20,20,10,3,4,3,4,4,8,NA,8,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,4,1,43,23
1667,3,1,1,1,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,2,2,NA,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,2,59,23
1668,3,3,1,1,85,0,2,0,0,0,12,0,1,0,0,0,1,2,3,1,1,1,1,NA,0,1,0,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,4,1,36,27
1669,3,3,3,6,35,45,40,30,50,45,45,40,40,35,50,40,4,4,2,3,4,8,NA,5,0,0,0,1,0,1,0,0,3,NA,NA,1,2,5,2,1,2,NA,NA,2,2,39,20
1670,3,3,2,5,10,60,50,50,50,50,10,60,60,50,50,40,4,4,5,5,4,8,NA,2,1,0,0,0,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,58,14
1671,2,3,2,7,70,50,50,50,50,50,60,60,50,30,30,30,2,2,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,99,2,68,34
1672,1,3,3,8,0,0,50,50,50,0,0,0,50,50,50,50,5,5,5,5,5,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,2,19,8
1673,2,3,2,8,70,70,0,0,0,0,60,60,50,50,40,30,3,3,3,3,3,1,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,1,1,7,4,2,54,23
1674,3,3,3,7,30,50,50,50,60,50,40,50,50,50,60,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,3,NA,NA,2,NA,NA,NA,NA,1,8,7,2,2,53,1
1675,1,1,2,1,75,25,0,40,35,20,60,25,25,40,35,20,3,3,2,2,2,1,2,NA,0,1,1,0,1,1,0,0,3,NA,NA,1,1,1,1,NA,1,1,6,2,2,41,11
1676,3,3,1,1,100,0,0,60,0,0,80,0,0,50,0,0,1,1,1,2,1,1,2,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,38,27
1677,3,2,1,1,0,0,10,10,40,70,0,0,0,5,60,55,5,5,5,5,5,8,NA,8,1,1,1,1,0,0,0,0,2,NA,NA,1,8,5,2,1,1,8,7,4,1,35,26
1678,3,1,1,4,0,30,25,0,0,0,0,0,30,0,0,0,5,5,5,5,5,3,1,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,2,3,2,7,1,2,3,2,1,61,37
1679,3,3,2,8,70,100,0,70,0,0,70,100,0,80,20,0,4,4,3,4,4,2,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,3,1,42,15
1680,3,1,1,6,50,0,10,0,0,0,30,0,10,0,0,0,3,3,3,3,3,1,2,NA,0,1,0,1,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,1,29,30
1681,1,3,3,8,80,20,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,2,33,44
1682,2,3,3,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,26,27
1683,4,NA,1,3,60,20,0,0,20,10,68,20,10,0,0,2,3,3,3,3,3,1,2,NA,0,1,0,0,0,0,0,0,1,1,1,NA,NA,NA,1,NA,1,1,1,4,1,54,19
1684,3,2,2,7,0,50,50,0,50,50,0,0,50,0,50,50,3,3,5,5,5,8,NA,3,1,0,0,1,0,0,0,0,3,NA,NA,2,NA,NA,NA,NA,1,2,2,4,2,52,23
1685,3,2,1,5,0,10,10,10,90,70,10,20,10,0,90,50,5,4,4,3,5,8,NA,5,0,0,1,1,0,0,0,0,2,NA,NA,2,NA,NA,NA,NA,1,2,2,4,1,70,10
1686,3,3,2,1,60,40,20,20,10,0,80,50,60,20,10,0,3,3,2,2,2,1,2,NA,0,0,0,0,0,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,75,6
1687,4,NA,2,6,50,50,50,45,40,50,55,45,50,50,40,50,3,3,3,3,3,8,NA,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,1,NA,1,1,1,2,1,35,14
1688,3,1,1,3,60,60,50,50,60,50,60,55,50,55,55,50,2,2,2,2,3,1,2,NA,0,0,0,0,0,0,0,1,2,NA,NA,1,1,3,2,6,1,1,1,3,1,41,47
1689,3,1,1,1,100,0,0,0,30,0,90,10,60,20,0,0,2,2,1,2,1,1,1,NA,0,0,0,0,1,1,0,0,2,NA,NA,1,1,1,1,NA,1,1,1,2,2,70,22
1690,3,3,2,7,0,35,25,25,95,50,45,45,40,35,100,50,3,4,3,3,4,5,2,NA,1,1,0,1,0,0,0,0,2,NA,NA,1,6,5,2,1,1,8,7,3,2,64,27
1691,3,3,2,8,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,6,NA,NA,NA,NA,NA,NA,NA,1,1,7,2,2,40,32
1692,2,3,3,7,50,50,50,50,50,50,50,50,50,50,50,50,3,3,3,3,3,8,NA,8,0,0,0,0,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,29,11
1693,3,3,2,7,10,20,20,30,20,10,30,20,10,50,10,10,4,5,5,4,4,1,2,NA,0,0,0,0,0,1,0,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,2,2,59,37
1694,3,2,2,8,40,55,50,50,0,0,45,55,40,55,0,0,3,3,3,2,3,8,NA,2,0,0,0,0,1,1,1,0,3,NA,NA,2,NA,NA,NA,NA,2,NA,NA,4,1,25,8
1695,3,3,2,3,50,60,30,40,50,10,30,50,10,50,20,5,4,3,3,4,4,2,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,1,2,2,1,NA,1,1,1,4,1,32,13
1696,3,3,1,5,30,40,30,40,50,40,20,30,20,30,10,50,4,4,4,4,4,6,2,NA,1,0,0,0,0,0,0,0,2,NA,NA,1,2,6,2,1,1,5,5,4,1,35,13
1697,3,3,1,8,75,50,25,25,10,0,75,50,0,10,0,0,2,2,2,2,2,1,2,NA,0,0,1,0,0,1,0,0,2,NA,NA,2,NA,NA,NA,NA,1,1,1,2,2,68,11
